transaction_id,amount,transaction_time,location_change,device_change,merchant_risk,is_fraud
32370,2452.46,7,0,0,0.1599,0
32371,3078.74,18,0,0,0.1268,0
32372,537.52,8,1,0,0.29,0
32373,53.29,8,1,0,0.2465,0
32374,246.22,12,1,0,0.0496,0
32375,377.93,21,0,0,0.2645,0
32376,19.42,11,0,1,0.0596,0
32377,891.34,22,1,0,0.1224,0
32378,141.58,22,0,0,0.1074,0
32379,1646.36,9,0,0,0.3413,0
32380,417.91,22,0,0,0.0458,0
32381,37.47,22,0,0,0.338,0
32382,15858.13,15,0,0,0.1162,0
32383,226.68,15,0,0,0.2462,0
32384,1042.05,9,0,0,0.1207,0
32385,2527.36,12,1,0,0.0707,0
32386,177.61,8,0,0,0.1003,0
32387,1734.14,18,0,0,0.1065,0
32388,410.45,14,0,0,0.0935,0
32389,907.25,11,0,0,0.1045,0
32390,1311.23,6,0,0,0.1382,0
32391,28.04,13,0,0,0.067,0
32392,565.67,19,0,0,0.2341,0
32393,109.4,7,0,0,0.141,0
32394,366.55,15,0,0,0.2204,0
32395,1858.76,11,0,0,0.1592,0
32396,82.15,19,0,0,0.1048,0
32397,867.32,18,0,0,0.1704,0
32398,129.96,12,0,0,0.3977,0
32399,222.69,19,0,0,0.16,0
32400,4416.62,22,0,0,0.0237,0
32401,126.75,21,0,0,0.3216,0
32402,1142.61,6,0,0,0.0687,0
32403,359.14,9,0,0,0.2378,0
32404,1334.8,12,0,0,0.2287,0
32405,33.51,14,0,0,0.2472,0
32406,240.02,22,0,0,0.0696,0
32407,38.83,21,0,0,0.1473,0
32408,1576.43,16,0,0,0.0718,0
32409,104.09,15,0,0,0.0793,0
32410,901.96,20,0,0,0.0703,0
32411,271.52,7,0,1,0.1786,0
32412,921.1,22,0,0,0.1038,0
32413,245.51,8,1,0,0.0652,0
32414,949.71,20,0,0,0.1604,0
32415,987.72,18,1,0,0.0432,0
32416,864.93,19,0,0,0.0286,0
32417,388.66,6,0,0,0.2559,0
32418,309.55,15,0,0,0.3104,0
32419,57.71,7,0,0,0.2295,0
32420,420.18,16,0,0,0.4237,0
32421,135.55,14,0,0,0.1393,0
32422,137.87,12,0,0,0.2331,0
32423,3318.57,8,0,0,0.3715,0
32424,92.44,19,0,0,0.0486,0
32425,31.27,10,0,0,0.0895,0
32426,1426.11,15,0,0,0.3121,0
32427,4419.69,13,0,0,0.2699,0
32428,3208.93,18,0,0,0.4913,0
32429,111.73,10,0,0,0.1431,0
32430,823.67,18,0,0,0.1312,0
32431,892.04,21,0,0,0.2733,0
32432,5777.75,15,0,0,0.0318,0
32433,402.44,9,0,0,0.1311,0
32434,1243.08,17,0,0,0.1469,0
32435,185.14,18,0,0,0.3638,0
32436,50.07,18,0,0,0.0372,0
32437,981.4,19,0,0,0.2918,0
32438,28.33,19,0,0,0.2071,0
32439,241.63,14,0,0,0.5328,0
32440,356.73,17,0,0,0.1805,0
32441,1310.99,15,0,0,0.0788,0
32442,255.9,10,0,0,0.0122,0
32443,687.03,21,0,0,0.3859,0
32444,702.98,16,0,0,0.0741,0
32445,45.1,14,0,0,0.0618,0
32446,195.97,16,0,0,0.077,0
32447,330.75,16,1,0,0.0926,0
32448,6.58,10,0,0,0.276,0
32449,343.36,15,0,0,0.4111,0
32450,1344.15,7,0,0,0.0461,0
32451,594.0,8,0,0,0.2149,0
32452,2435.68,9,0,0,0.34,0
32453,150.74,22,0,0,0.0566,0
32454,39.76,19,0,0,0.1141,0
32455,1862.61,10,0,0,0.1834,0
32456,189.69,7,0,0,0.1661,0
32457,4825.22,19,0,0,0.3705,0
32458,397.65,14,0,0,0.1042,0
32459,37.43,20,0,0,0.2153,0
32460,75.05,18,0,0,0.3329,0
32461,1799.45,18,0,0,0.1295,0
32462,5572.02,12,0,0,0.0675,0
32463,372.28,13,0,1,0.0457,0
32464,599.95,8,0,0,0.1328,0
32465,806.18,14,0,0,0.3313,0
32466,534.92,9,0,0,0.0894,0
32467,193.43,19,1,0,0.0983,0
32468,299.5,10,0,0,0.1573,0
32469,2688.97,17,0,0,0.1445,0
32470,279.89,22,0,0,0.0609,0
32471,1675.97,21,0,0,0.1563,0
32472,428.6,12,0,0,0.2163,0
32473,67.17,22,0,0,0.0385,0
32474,537.14,8,0,0,0.135,0
32475,282.51,8,0,0,0.2778,0
32476,1363.36,9,0,0,0.1183,0
32477,89.69,14,0,0,0.1479,0
32478,172.65,19,1,0,0.0913,0
32479,118.8,15,0,0,0.1097,0
32480,2040.05,6,0,0,0.0514,0
32481,780.92,18,0,0,0.141,0
32482,23.91,13,0,0,0.1653,0
32483,404.47,16,0,0,0.2446,0
32484,506.48,16,0,0,0.059,0
32485,540.89,17,1,0,0.0834,0
32486,105.55,13,0,0,0.3247,0
32487,225.97,9,0,0,0.1146,0
32488,34.94,19,1,0,0.0969,0
32489,581.04,22,0,0,0.1005,0
32490,343.57,13,0,0,0.0307,0
32491,144.32,10,1,0,0.0944,0
32492,1192.63,12,0,0,0.1568,0
32493,258.92,7,0,0,0.0593,0
32494,736.17,12,0,0,0.216,0
32495,704.18,7,0,0,0.3852,0
32496,333.11,22,0,0,0.1238,0
32497,393.88,19,0,0,0.2545,0
32498,895.66,14,0,0,0.0936,0
32499,1164.54,20,0,0,0.3471,0
32500,1020.7,8,0,0,0.2728,0
32501,377.15,14,0,0,0.1974,0
32502,2944.5,6,0,0,0.1532,0
32503,129.71,8,0,0,0.188,0
32504,251.4,7,0,0,0.0958,0
32505,415.86,13,0,0,0.0718,0
32506,411.13,20,0,0,0.0758,0
32507,79.4,22,0,0,0.0974,0
32508,1175.01,15,0,0,0.2649,0
32509,45.84,13,0,0,0.1288,0
32510,413.74,14,0,0,0.0881,0
32511,312.55,9,0,0,0.0631,0
32512,394.06,15,0,0,0.1028,0
32513,165.9,9,1,0,0.3984,0
32514,497.09,18,0,0,0.0265,0
32515,865.97,9,0,0,0.0644,0
32516,563.47,11,0,0,0.3302,0
32517,85.22,17,0,1,0.1408,0
32518,83.75,12,0,0,0.0377,0
32519,1707.76,8,0,1,0.2479,0
32520,1142.33,9,0,0,0.0723,0
32521,438.81,10,0,0,0.1101,0
32522,108.64,7,0,0,0.1407,0
32523,228.43,20,0,0,0.0261,0
32524,1529.71,12,0,0,0.1679,0
32525,424.6,19,0,0,0.1962,0
32526,381.82,7,1,0,0.1285,0
32527,5201.35,6,0,0,0.2696,0
32528,988.81,17,0,1,0.05,0
32529,65.23,8,0,1,0.1773,0
32530,215.93,18,0,0,0.1592,0
32531,286.11,8,0,0,0.115,0
32532,350.75,13,0,0,0.1356,0
32533,419.85,12,0,0,0.414,0
32534,1243.45,18,0,0,0.0705,0
32535,1734.14,21,0,0,0.2581,0
32536,797.67,8,0,0,0.1575,0
32537,4933.46,10,1,0,0.3765,0
32538,8116.18,22,0,0,0.3619,0
32539,364.41,8,0,0,0.2401,0
32540,283.67,14,0,0,0.2897,0
32541,2342.34,21,0,0,0.4057,0
32542,1892.95,21,0,0,0.1506,0
32543,95.35,20,0,0,0.0595,0
32544,568.23,13,0,0,0.2059,0
32545,797.5,12,1,0,0.169,0
32546,211.19,14,0,0,0.0268,0
32547,210.22,16,0,0,0.0864,0
32548,75.18,20,0,0,0.2735,0
32549,99.89,19,0,0,0.0981,0
32550,292.44,16,0,0,0.034,0
32551,102.29,14,0,0,0.0938,0
32552,399.04,18,0,0,0.0972,0
32553,7573.77,19,0,0,0.2936,0
32554,47.08,20,0,0,0.1992,0
32555,9789.09,8,0,0,0.1396,0
32556,226.83,18,0,0,0.1121,0
32557,180.05,17,0,0,0.287,0
32558,97.08,20,0,0,0.1283,0
32559,187.95,8,1,0,0.1552,0
32560,143.08,17,0,0,0.1616,0
32561,498.88,15,0,0,0.0935,0
32562,461.53,11,0,0,0.1366,0
32563,437.5,16,0,1,0.1741,0
32564,679.29,6,0,0,0.0668,0
32565,218.53,10,0,0,0.3578,0
32566,46.83,22,0,0,0.1807,0
32567,749.47,13,0,0,0.4651,0
32568,8230.85,10,0,0,0.2694,0
32569,687.92,17,0,0,0.0545,0
32570,1133.01,14,0,0,0.1599,0
32571,335.39,10,0,0,0.1824,0
32572,223.75,17,0,0,0.2351,0
32573,140.68,20,0,0,0.2097,0
32574,53.62,10,0,1,0.1381,0
32575,283.56,20,0,0,0.042,0
32576,30.55,17,0,0,0.135,0
32577,716.37,9,0,0,0.1146,0
32578,124.49,6,0,0,0.2878,0
32579,432.67,19,0,0,0.1586,0
32580,50.54,11,1,0,0.1429,0
32581,245.37,12,0,0,0.2042,0
32582,483.44,22,0,0,0.2402,0
32583,9382.28,14,0,0,0.0848,0
32584,256.58,14,0,0,0.0564,0
32585,268.18,20,0,1,0.0694,0
32586,953.45,8,1,0,0.0326,0
32587,90.76,10,0,0,0.1291,0
32588,272.06,11,0,0,0.0864,0
32589,752.25,15,0,0,0.238,0
32590,305.06,11,0,0,0.1278,0
32591,2142.48,6,0,0,0.2726,0
32592,74.92,6,0,0,0.213,0
32593,248.39,14,0,0,0.2873,0
32594,70.89,21,0,0,0.0757,0
32595,55.9,11,0,0,0.2103,0
32596,308.77,11,1,0,0.3795,0
32597,117.31,8,0,0,0.424,0
32598,30.33,15,0,0,0.0206,0
32599,1095.52,9,0,0,0.2151,0
32600,92.26,15,0,0,0.1015,0
32601,179.32,7,0,0,0.1454,0
32602,373.01,7,0,0,0.2912,0
32603,749.01,6,0,0,0.1725,0
32604,550.26,19,0,0,0.0291,0
32605,96.27,17,0,0,0.2128,0
32606,251.06,19,0,0,0.0527,0
32607,378.23,7,0,0,0.1329,0
32608,290.71,6,0,0,0.0237,0
32609,179.57,7,0,0,0.0331,0
32610,1955.03,22,0,0,0.4264,0
32611,193.06,8,0,0,0.2275,0
32612,508.88,20,0,0,0.1549,0
32613,1790.94,18,0,0,0.1854,0
32614,171.3,11,0,0,0.2224,0
32615,205.34,20,0,1,0.0842,0
32616,75.33,7,0,0,0.149,0
32617,1992.15,22,1,0,0.2234,0
32618,332.73,17,0,0,0.13,0
32619,1482.16,14,0,0,0.1118,0
32620,101.24,22,0,0,0.2711,0
32621,391.9,20,0,0,0.1358,0
32622,3507.31,7,1,0,0.1682,0
32623,15629.01,16,0,0,0.058,0
32624,85.83,21,0,0,0.1146,0
32625,7.27,11,0,0,0.2526,0
32626,1234.76,15,0,0,0.3332,0
32627,303.77,19,0,1,0.3407,0
32628,1051.1,16,0,0,0.1935,0
32629,101.66,19,0,0,0.091,0
32630,1111.93,20,0,0,0.023,0
32631,126.16,22,0,0,0.0283,0
32632,243.78,15,0,0,0.2747,0
32633,1050.31,9,0,1,0.0924,0
32634,30.24,15,0,0,0.2112,0
32635,288.44,12,0,0,0.1618,0
32636,542.73,11,0,0,0.3706,0
32637,3398.33,20,0,0,0.2946,0
32638,1100.12,9,0,0,0.107,0
32639,1478.44,16,0,0,0.0637,0
32640,966.99,9,0,0,0.2825,0
32641,345.64,11,0,0,0.0435,0
32642,199.95,16,0,0,0.0737,0
32643,181.34,20,0,0,0.3222,0
32644,310.17,16,0,0,0.2465,0
32645,6050.71,3,1,1,0.8079,1
32646,6017.83,21,0,0,0.0369,0
32647,1226.43,21,0,0,0.3464,0
32648,930.47,6,0,0,0.0443,0
32649,313.41,16,0,0,0.2207,0
32650,216.93,9,0,0,0.1755,0
32651,237.85,7,1,0,0.1022,0
32652,47.53,15,0,0,0.157,0
32653,732.33,20,0,0,0.2582,0
32654,543.79,20,0,0,0.1736,0
32655,377.8,17,0,0,0.1066,0
32656,115911.21,9,1,1,0.8166,1
32657,205.46,8,0,0,0.0429,0
32658,561.41,15,1,0,0.2674,0
32659,562.7,22,0,0,0.0835,0
32660,70.85,21,0,0,0.1943,0
32661,246.02,7,0,0,0.1877,0
32662,184.61,10,0,0,0.2169,0
32663,329.94,8,0,0,0.5862,0
32664,1882.93,12,0,0,0.0814,0
32665,292.98,10,0,0,0.1231,0
32666,4434.0,14,0,0,0.1829,0
32667,118.67,16,0,1,0.0644,0
32668,228.49,7,0,0,0.1944,0
32669,313.5,15,0,0,0.1441,0
32670,981.77,12,0,0,0.1458,0
32671,19.85,16,1,1,0.1341,0
32672,57.97,15,1,0,0.1912,0
32673,138.4,8,0,0,0.3336,0
32674,108.91,11,0,0,0.2316,0
32675,403.08,8,0,0,0.2859,0
32676,165.83,20,0,0,0.1435,0
32677,214.6,6,0,0,0.1663,0
32678,375.36,18,0,1,0.2492,0
32679,1563.77,18,0,0,0.2584,0
32680,616.59,17,0,0,0.2477,0
32681,678.46,15,0,0,0.0306,0
32682,28.7,12,0,0,0.13,0
32683,1414.65,16,1,0,0.1519,0
32684,503.78,22,0,0,0.2913,0
32685,699.95,11,0,0,0.1925,0
32686,78.19,14,0,0,0.1844,0
32687,2261.34,20,1,0,0.2642,0
32688,167.84,15,0,0,0.2033,0
32689,3023.99,6,0,0,0.1978,0
32690,391.56,16,0,0,0.0438,0
32691,352.51,7,0,0,0.05,0
32692,1251.19,8,0,0,0.1393,0
32693,121.67,7,0,0,0.1372,0
32694,197.92,18,0,0,0.2056,0
32695,378.49,7,0,0,0.0538,0
32696,171.76,20,0,0,0.3203,0
32697,85.13,11,0,0,0.0884,0
32698,12685.17,15,0,0,0.0277,0
32699,207.08,20,0,0,0.0625,0
32700,441.69,11,0,0,0.3167,0
32701,1036.74,11,1,0,0.1525,0
32702,253.2,8,0,0,0.2275,0
32703,410.3,7,1,0,0.0638,0
32704,1918.35,21,0,0,0.1066,0
32705,216.03,6,1,0,0.1551,0
32706,1125.02,11,0,0,0.2294,0
32707,376.3,7,0,0,0.3235,0
32708,56.05,8,0,0,0.149,0
32709,1917.61,15,0,0,0.2701,0
32710,554.17,20,0,0,0.1772,0
32711,812.26,18,0,1,0.2078,0
32712,67.8,20,0,0,0.1536,0
32713,394.82,15,0,0,0.0419,0
32714,304.8,20,0,1,0.3062,0
32715,14913.67,22,0,0,0.1888,0
32716,223.05,9,0,0,0.2227,0
32717,458.19,7,0,0,0.2507,0
32718,1443.3,8,0,0,0.097,0
32719,229.8,12,0,0,0.0406,0
32720,698.72,13,0,0,0.1645,0
32721,1349.82,12,0,0,0.1357,0
32722,841.51,7,0,0,0.1528,0
32723,709.74,20,0,0,0.1681,0
32724,387.88,11,0,0,0.2694,0
32725,376.73,19,0,0,0.0705,0
32726,5056.14,6,0,0,0.2506,0
32727,171.49,18,0,0,0.0846,0
32728,3036.47,9,0,0,0.0855,0
32729,408.7,13,0,0,0.1319,0
32730,290.09,8,0,0,0.0956,0
32731,304.65,19,0,0,0.2955,0
32732,4116.05,18,0,0,0.1093,0
32733,386.75,15,0,0,0.0738,0
32734,372.34,10,0,0,0.2166,0
32735,4447.5,9,0,0,0.3651,0
32736,497.44,10,0,0,0.0724,0
32737,477.32,10,0,0,0.0945,0
32738,175.05,21,0,0,0.063,0
32739,38.06,7,0,0,0.3462,0
32740,246.11,7,0,0,0.0582,0
32741,992.15,9,0,0,0.0226,0
32742,686.39,7,0,0,0.204,0
32743,45.95,7,0,0,0.1934,0
32744,426.0,15,0,0,0.2595,0
32745,3493.65,10,0,0,0.1932,0
32746,602.21,7,0,0,0.0877,0
32747,275.91,15,0,0,0.1359,0
32748,222.22,12,1,0,0.0394,0
32749,3107.58,20,0,0,0.0596,0
32750,277.69,15,0,0,0.0814,0
32751,116.27,17,0,0,0.197,0
32752,50.25,21,0,0,0.2247,0
32753,527.35,9,0,0,0.1899,0
32754,73.57,16,0,0,0.3513,0
32755,259.14,16,0,0,0.2225,0
32756,937.08,16,0,0,0.1636,0
32757,266.39,9,0,0,0.2306,0
32758,57.48,6,0,0,0.1557,0
32759,442.96,16,0,0,0.1064,0
32760,559.79,18,0,0,0.2956,0
32761,294.05,16,0,0,0.1746,0
32762,359.52,7,0,0,0.0513,0
32763,1846.4,17,0,0,0.123,0
32764,29685.89,3,1,0,0.9419,1
32765,510.98,15,0,0,0.0222,0
32766,245.49,14,0,0,0.1756,0
32767,566.46,21,0,0,0.3554,0
32768,109.71,18,0,0,0.0644,0
32769,105.36,11,0,0,0.1044,0
32770,328.38,12,0,0,0.1335,0
32771,1935.84,20,0,1,0.0982,0
32772,669.52,22,0,0,0.1922,0
32773,891.61,8,0,0,0.1071,0
32774,51.94,18,0,0,0.0253,0
32775,983.09,10,0,0,0.1128,0
32776,98.88,21,0,0,0.1297,0
32777,662.6,14,0,0,0.3156,0
32778,47.02,21,0,0,0.0948,0
32779,243.49,11,0,0,0.1556,0
32780,1693.25,7,0,0,0.3346,0
32781,180.49,18,0,0,0.0471,0
32782,24.71,16,0,0,0.2102,0
32783,1001.58,11,0,0,0.2628,0
32784,117.58,12,1,0,0.3012,0
32785,516.43,13,0,0,0.3165,0
32786,4265.59,15,1,0,0.3159,0
32787,159.9,10,1,0,0.1197,0
32788,344.52,21,0,0,0.115,0
32789,49.9,10,0,1,0.1122,0
32790,450.2,17,0,0,0.0124,0
32791,631.53,9,0,0,0.0309,0
32792,669.4,18,0,0,0.5991,0
32793,661.79,20,0,0,0.1331,0
32794,1225.89,12,0,0,0.1474,0
32795,876.02,19,1,0,0.2714,0
32796,208.25,10,1,0,0.0499,0
32797,260.31,20,0,0,0.1741,0
32798,339.16,12,0,0,0.1755,0
32799,2000.94,8,0,0,0.141,0
32800,494.09,15,1,0,0.2308,0
32801,6142.07,14,0,1,0.149,0
32802,66.04,8,0,0,0.0755,0
32803,1545.24,15,0,0,0.2235,0
32804,3337.85,14,0,0,0.2939,0
32805,645.35,6,0,0,0.1621,0
32806,1805.91,7,0,0,0.3131,0
32807,251.61,11,0,0,0.4436,0
32808,215.03,21,0,0,0.1843,0
32809,2044.44,18,0,0,0.3081,0
32810,81.62,12,0,0,0.2846,0
32811,449.55,12,0,0,0.0438,0
32812,426.59,10,0,0,0.2463,0
32813,519.48,21,0,0,0.3301,0
32814,674.6,13,0,0,0.3629,0
32815,158.46,19,0,0,0.1225,0
32816,389.41,19,0,0,0.2848,0
32817,104.93,6,0,0,0.3776,0
32818,1543.08,19,1,0,0.07,0
32819,87.35,18,0,0,0.1855,0
32820,624.27,18,0,0,0.0787,0
32821,37.08,22,0,0,0.1641,0
32822,34.59,15,0,0,0.1701,0
32823,248.05,16,0,0,0.397,0
32824,1029.49,11,0,0,0.2509,0
32825,2811.89,18,1,1,0.8945,1
32826,626.77,9,0,0,0.3661,0
32827,130.5,12,0,0,0.3064,0
32828,125.94,9,0,0,0.138,0
32829,1337.15,7,0,0,0.0553,0
32830,262.21,22,0,0,0.3007,0
32831,283.84,8,0,0,0.2733,0
32832,172.34,7,0,0,0.0704,0
32833,883.48,10,0,0,0.2629,0
32834,99.8,16,0,0,0.1982,0
32835,324.08,22,0,0,0.1096,0
32836,1215.97,9,0,0,0.1232,0
32837,4736.84,14,0,0,0.0637,0
32838,456.71,21,1,1,0.3061,0
32839,259.82,7,0,0,0.0138,0
32840,199.65,13,0,0,0.2311,0
32841,128.48,7,0,0,0.0771,0
32842,1364.83,7,0,0,0.4539,0
32843,988.48,18,0,0,0.3785,0
32844,1413.57,17,0,0,0.026,0
32845,254.08,19,0,1,0.0784,0
32846,86.43,20,0,0,0.159,0
32847,15.06,11,0,0,0.2648,0
32848,357.84,17,0,0,0.1114,0
32849,227.48,16,1,0,0.4108,0
32850,645.63,21,0,0,0.0931,0
32851,159.01,12,0,0,0.3682,0
32852,100.76,11,0,0,0.1483,0
32853,1319.03,9,0,0,0.1314,0
32854,2562.18,19,0,0,0.202,0
32855,547.43,17,0,0,0.0493,0
32856,3505.51,7,0,0,0.1108,0
32857,1809.06,7,0,0,0.1753,0
32858,81.45,9,0,0,0.0907,0
32859,982.31,6,0,0,0.1938,0
32860,3477.7,6,0,0,0.1544,0
32861,398.57,14,0,1,0.2293,0
32862,2516.98,22,0,1,0.1458,0
32863,243.59,20,0,0,0.1533,0
32864,184.52,19,0,0,0.2359,0
32865,172.51,21,0,0,0.1307,0
32866,1081.74,18,0,0,0.1025,0
32867,492.29,7,0,0,0.243,0
32868,137.3,17,0,0,0.1381,0
32869,245.15,21,1,0,0.2382,0
32870,689.93,7,0,1,0.2284,0
32871,891.81,20,0,0,0.2109,0
32872,136.2,20,0,0,0.3707,0
32873,2073.89,19,0,0,0.1944,0
32874,502.65,16,0,0,0.1481,0
32875,226.73,14,0,0,0.1788,0
32876,904.6,16,0,0,0.1638,0
32877,233.56,14,1,0,0.3417,0
32878,1406.69,19,0,0,0.077,0
32879,526.1,20,0,1,0.1965,0
32880,305.35,6,0,0,0.3258,0
32881,1559.5,11,0,0,0.2518,0
32882,354.6,8,0,0,0.0819,0
32883,4799.69,8,0,0,0.0311,0
32884,68.62,17,0,0,0.0914,0
32885,280.67,20,0,0,0.0774,0
32886,500.45,12,0,0,0.1603,0
32887,302.29,22,0,0,0.1825,0
32888,652.17,17,0,0,0.1864,0
32889,189.62,8,0,1,0.1943,0
32890,778.6,22,0,0,0.0384,0
32891,440.38,17,0,0,0.1977,0
32892,1243.34,12,1,0,0.1165,0
32893,269.98,20,0,0,0.0622,0
32894,165.51,11,0,0,0.19,0
32895,2908.49,21,0,0,0.1429,0
32896,586.08,17,0,0,0.123,0
32897,370.86,18,0,1,0.1117,0
32898,244.49,7,0,0,0.0338,0
32899,28.61,14,0,0,0.1532,0
32900,120.11,14,0,0,0.3516,0
32901,314.97,13,0,0,0.0743,0
32902,3372.22,22,1,0,0.071,0
32903,39.45,21,0,0,0.14,0
32904,271.86,7,0,0,0.1955,0
32905,870.51,8,0,0,0.0387,0
32906,426.1,16,0,0,0.2189,0
32907,73.77,7,0,0,0.0511,0
32908,1056.15,16,0,1,0.0952,0
32909,2209.23,17,0,0,0.3389,0
32910,2892.15,21,0,0,0.2048,0
32911,80.81,20,0,0,0.1904,0
32912,652.49,19,0,0,0.3135,0
32913,266.97,6,0,0,0.0842,0
32914,352.86,22,0,0,0.0829,0
32915,952.03,18,0,0,0.2626,0
32916,203.76,16,0,0,0.167,0
32917,56.47,14,0,0,0.5855,0
32918,816.58,21,0,0,0.0453,0
32919,656.62,22,0,0,0.3147,0
32920,274.72,12,0,0,0.4878,0
32921,989.35,10,0,0,0.1173,0
32922,314.26,12,0,0,0.1558,0
32923,309.21,18,0,0,0.1903,0
32924,474.64,9,0,0,0.1655,0
32925,3436.48,15,0,0,0.0781,0
32926,90.8,22,1,0,0.2102,0
32927,465.42,16,0,0,0.0129,0
32928,262.87,19,0,0,0.0435,0
32929,568.39,8,0,0,0.0782,0
32930,290.18,19,1,0,0.1307,0
32931,116.12,6,0,0,0.0493,0
32932,5098.16,7,0,0,0.0413,0
32933,1289.36,8,1,0,0.1421,0
32934,593.04,12,0,0,0.4768,0
32935,6376.94,6,1,0,0.6973,1
32936,789.63,7,0,0,0.0949,0
32937,142.07,17,0,0,0.0872,0
32938,267.83,20,0,0,0.121,0
32939,77.47,10,0,0,0.1475,0
32940,698.0,12,0,0,0.2524,0
32941,113.88,12,0,1,0.0879,0
32942,128.12,19,0,0,0.0912,0
32943,712.88,20,0,1,0.1945,0
32944,234.29,13,0,0,0.3286,0
32945,760.51,6,1,0,0.3993,0
32946,95.1,13,0,0,0.0815,0
32947,5768.31,14,0,0,0.0377,0
32948,282.45,18,1,0,0.311,0
32949,520.24,15,0,0,0.0647,0
32950,189.44,10,0,0,0.2941,0
32951,132.27,9,1,0,0.3067,0
32952,126.41,8,0,0,0.1176,0
32953,381.1,19,0,0,0.0825,0
32954,189.64,15,0,0,0.2771,0
32955,1278.74,15,1,0,0.1701,0
32956,236.87,6,0,0,0.0301,0
32957,869.79,22,0,0,0.1501,0
32958,1369.46,16,0,0,0.1575,0
32959,290.76,6,0,0,0.1385,0
32960,781.69,16,0,0,0.0732,0
32961,7701.85,6,0,0,0.2042,0
32962,1145.15,14,1,0,0.1635,0
32963,150.56,20,0,0,0.1603,0
32964,980.77,10,0,1,0.3647,0
32965,458.18,10,0,0,0.107,0
32966,481.76,9,0,0,0.2983,0
32967,247.05,17,0,0,0.0906,0
32968,535.13,14,0,0,0.2489,0
32969,1872.32,16,1,0,0.0987,0
32970,217.75,8,0,0,0.0091,0
32971,260.45,9,0,0,0.0278,0
32972,191.18,10,0,0,0.0737,0
32973,127.37,10,0,0,0.3186,0
32974,167.97,17,0,0,0.0512,0
32975,409.91,14,0,0,0.1145,0
32976,700.17,11,1,0,0.1358,0
32977,329.51,22,0,0,0.1178,0
32978,665.77,15,0,0,0.0472,0
32979,56.68,21,0,0,0.1931,0
32980,116.42,18,0,0,0.198,0
32981,56.21,17,0,0,0.0724,0
32982,1053.74,16,0,0,0.0911,0
32983,1534.34,15,0,0,0.0355,0
32984,1286.76,8,0,0,0.0763,0
32985,353.05,22,0,0,0.413,0
32986,145.33,11,0,0,0.0716,0
32987,160.24,18,0,0,0.0334,0
32988,983.5,10,0,0,0.0649,0
32989,204.67,21,0,0,0.1415,0
32990,155.94,10,0,1,0.0875,0
32991,251.78,18,0,0,0.0623,0
32992,437.38,15,0,0,0.0419,0
32993,691.45,10,0,0,0.2703,0
32994,413.05,9,0,0,0.0425,0
32995,622.04,17,0,0,0.0787,0
32996,2482.63,11,1,0,0.1364,0
32997,212.31,15,1,0,0.2298,0
32998,310.54,10,0,0,0.0108,0
32999,243.3,21,0,1,0.0313,0
33000,197.35,14,1,0,0.2766,0
33001,109.97,12,0,0,0.3058,0
33002,19.57,16,0,0,0.2769,0
33003,180.3,22,0,0,0.0538,0
33004,78.57,6,0,1,0.1893,0
33005,118.58,17,1,0,0.2707,0
33006,495.18,20,0,1,0.0949,0
33007,400.29,10,0,0,0.2298,0
33008,144.2,20,0,0,0.2959,0
33009,112.33,6,0,0,0.2995,0
33010,2034.78,7,0,0,0.1011,0
33011,85.76,20,1,1,0.1212,0
33012,1026.5,12,0,0,0.1763,0
33013,534.07,18,0,0,0.2895,0
33014,5094.14,17,0,0,0.0529,0
33015,121.02,13,0,0,0.0401,0
33016,429.9,12,0,0,0.0562,0
33017,68.92,13,0,0,0.1034,0
33018,27.46,15,0,0,0.1732,0
33019,490.39,21,0,0,0.0729,0
33020,167.53,18,1,0,0.144,0
33021,809.92,12,0,0,0.0493,0
33022,443.66,6,0,0,0.1398,0
33023,318.43,20,0,0,0.2661,0
33024,916.97,15,0,0,0.0594,0
33025,64.21,16,1,0,0.2622,0
33026,1532.24,9,0,0,0.2865,0
33027,413.86,7,0,0,0.0716,0
33028,261.85,13,0,0,0.2484,0
33029,212.43,15,0,1,0.1487,0
33030,283.95,7,0,0,0.1307,0
33031,510.58,15,0,0,0.2067,0
33032,409.45,18,0,0,0.0849,0
33033,371.88,21,0,0,0.2797,0
33034,712.55,6,0,0,0.3084,0
33035,38.67,16,0,1,0.0357,0
33036,315.93,15,0,0,0.04,0
33037,271.31,18,0,0,0.4204,0
33038,165.32,14,0,0,0.1087,0
33039,62.64,11,0,0,0.187,0
33040,1915.54,7,0,0,0.2032,0
33041,269.35,17,0,0,0.1866,0
33042,355.72,11,0,0,0.2957,0
33043,700.74,19,1,0,0.5597,0
33044,796.53,16,0,0,0.2449,0
33045,251.86,6,1,0,0.4502,0
33046,126.34,18,0,0,0.0299,0
33047,478.85,17,0,0,0.0804,0
33048,89.77,15,0,0,0.1416,0
33049,508.64,9,0,0,0.3521,0
33050,422.5,17,0,0,0.2537,0
33051,3343.06,18,0,0,0.2802,0
33052,70.87,16,0,0,0.3432,0
33053,160.48,12,0,0,0.2806,0
33054,118.34,10,0,1,0.2997,0
33055,1259.49,10,0,0,0.5538,0
33056,899.74,9,0,0,0.224,0
33057,1016.46,22,0,0,0.1902,0
33058,2348.87,22,0,0,0.206,0
33059,678.78,8,0,0,0.0177,0
33060,484.87,9,0,0,0.2837,0
33061,82.75,17,0,0,0.1198,0
33062,392.4,10,1,0,0.0859,0
